.group,daynr,sex,age_group,daynr.sex,daynr.age_group,ethnicityg,ethnicity_wo,age2
7081,119,Male,"(1,11]",Male_119,"(1,11]_119",White,White,709
7082,119,Male,"(1,11]",Male_119,"(1,11]_119",Asian,Non-White,709
7083,119,Male,"(1,11]",Male_119,"(1,11]_119",Black,Non-White,709
7084,119,Male,"(1,11]",Male_119,"(1,11]_119",Mixed,Non-White,709
7085,119,Male,"(1,11]",Male_119,"(1,11]_119",Other,Non-White,709
7086,119,Male,"(11,16]",Male_119,"(11,16]_119",White,White,710
7087,119,Male,"(11,16]",Male_119,"(11,16]_119",Asian,Non-White,710
7088,119,Male,"(11,16]",Male_119,"(11,16]_119",Black,Non-White,710
7089,119,Male,"(11,16]",Male_119,"(11,16]_119",Mixed,Non-White,710
7090,119,Male,"(11,16]",Male_119,"(11,16]_119",Other,Non-White,710
7091,119,Male,"(16,25]",Male_119,"(16,25]_119",White,White,711
7092,119,Male,"(16,25]",Male_119,"(16,25]_119",Asian,Non-White,711
7093,119,Male,"(16,25]",Male_119,"(16,25]_119",Black,Non-White,711
7094,119,Male,"(16,25]",Male_119,"(16,25]_119",Mixed,Non-White,711
7095,119,Male,"(16,25]",Male_119,"(16,25]_119",Other,Non-White,711
7096,119,Male,"(25,50]",Male_119,"(25,50]_119",White,White,712
7097,119,Male,"(25,50]",Male_119,"(25,50]_119",Asian,Non-White,712
7098,119,Male,"(25,50]",Male_119,"(25,50]_119",Black,Non-White,712
7099,119,Male,"(25,50]",Male_119,"(25,50]_119",Mixed,Non-White,712
7100,119,Male,"(25,50]",Male_119,"(25,50]_119",Other,Non-White,712
7101,119,Male,"(50,70]",Male_119,"(50,70]_119",White,White,713
7102,119,Male,"(50,70]",Male_119,"(50,70]_119",Asian,Non-White,713
7103,119,Male,"(50,70]",Male_119,"(50,70]_119",Black,Non-White,713
7104,119,Male,"(50,70]",Male_119,"(50,70]_119",Mixed,Non-White,713
7105,119,Male,"(50,70]",Male_119,"(50,70]_119",Other,Non-White,713
7106,119,Male,"(70, Inf]",Male_119,"(70, Inf]_119",White,White,714
7107,119,Male,"(70, Inf]",Male_119,"(70, Inf]_119",Asian,Non-White,714
7108,119,Male,"(70, Inf]",Male_119,"(70, Inf]_119",Black,Non-White,714
7109,119,Male,"(70, Inf]",Male_119,"(70, Inf]_119",Mixed,Non-White,714
7110,119,Male,"(70, Inf]",Male_119,"(70, Inf]_119",Other,Non-White,714
7111,119,Female,"(1,11]",Female_119,"(1,11]_119",White,White,709
7112,119,Female,"(1,11]",Female_119,"(1,11]_119",Asian,Non-White,709
7113,119,Female,"(1,11]",Female_119,"(1,11]_119",Black,Non-White,709
7114,119,Female,"(1,11]",Female_119,"(1,11]_119",Mixed,Non-White,709
7115,119,Female,"(1,11]",Female_119,"(1,11]_119",Other,Non-White,709
7116,119,Female,"(11,16]",Female_119,"(11,16]_119",White,White,710
7117,119,Female,"(11,16]",Female_119,"(11,16]_119",Asian,Non-White,710
7118,119,Female,"(11,16]",Female_119,"(11,16]_119",Black,Non-White,710
7119,119,Female,"(11,16]",Female_119,"(11,16]_119",Mixed,Non-White,710
7120,119,Female,"(11,16]",Female_119,"(11,16]_119",Other,Non-White,710
7121,119,Female,"(16,25]",Female_119,"(16,25]_119",White,White,711
7122,119,Female,"(16,25]",Female_119,"(16,25]_119",Asian,Non-White,711
7123,119,Female,"(16,25]",Female_119,"(16,25]_119",Black,Non-White,711
7124,119,Female,"(16,25]",Female_119,"(16,25]_119",Mixed,Non-White,711
7125,119,Female,"(16,25]",Female_119,"(16,25]_119",Other,Non-White,711
7126,119,Female,"(25,50]",Female_119,"(25,50]_119",White,White,712
7127,119,Female,"(25,50]",Female_119,"(25,50]_119",Asian,Non-White,712
7128,119,Female,"(25,50]",Female_119,"(25,50]_119",Black,Non-White,712
7129,119,Female,"(25,50]",Female_119,"(25,50]_119",Mixed,Non-White,712
7130,119,Female,"(25,50]",Female_119,"(25,50]_119",Other,Non-White,712
7131,119,Female,"(50,70]",Female_119,"(50,70]_119",White,White,713
7132,119,Female,"(50,70]",Female_119,"(50,70]_119",Asian,Non-White,713
7133,119,Female,"(50,70]",Female_119,"(50,70]_119",Black,Non-White,713
7134,119,Female,"(50,70]",Female_119,"(50,70]_119",Mixed,Non-White,713
7135,119,Female,"(50,70]",Female_119,"(50,70]_119",Other,Non-White,713
7136,119,Female,"(70, Inf]",Female_119,"(70, Inf]_119",White,White,714
7137,119,Female,"(70, Inf]",Female_119,"(70, Inf]_119",Asian,Non-White,714
7138,119,Female,"(70, Inf]",Female_119,"(70, Inf]_119",Black,Non-White,714
7139,119,Female,"(70, Inf]",Female_119,"(70, Inf]_119",Mixed,Non-White,714
7140,119,Female,"(70, Inf]",Female_119,"(70, Inf]_119",Other,Non-White,714
7141,120,Male,"(1,11]",Male_120,"(1,11]_120",White,White,715
7142,120,Male,"(1,11]",Male_120,"(1,11]_120",Asian,Non-White,715
7143,120,Male,"(1,11]",Male_120,"(1,11]_120",Black,Non-White,715
7144,120,Male,"(1,11]",Male_120,"(1,11]_120",Mixed,Non-White,715
7145,120,Male,"(1,11]",Male_120,"(1,11]_120",Other,Non-White,715
7146,120,Male,"(11,16]",Male_120,"(11,16]_120",White,White,716
7147,120,Male,"(11,16]",Male_120,"(11,16]_120",Asian,Non-White,716
7148,120,Male,"(11,16]",Male_120,"(11,16]_120",Black,Non-White,716
7149,120,Male,"(11,16]",Male_120,"(11,16]_120",Mixed,Non-White,716
7150,120,Male,"(11,16]",Male_120,"(11,16]_120",Other,Non-White,716
7151,120,Male,"(16,25]",Male_120,"(16,25]_120",White,White,717
7152,120,Male,"(16,25]",Male_120,"(16,25]_120",Asian,Non-White,717
7153,120,Male,"(16,25]",Male_120,"(16,25]_120",Black,Non-White,717
7154,120,Male,"(16,25]",Male_120,"(16,25]_120",Mixed,Non-White,717
7155,120,Male,"(16,25]",Male_120,"(16,25]_120",Other,Non-White,717
7156,120,Male,"(25,50]",Male_120,"(25,50]_120",White,White,718
7157,120,Male,"(25,50]",Male_120,"(25,50]_120",Asian,Non-White,718
7158,120,Male,"(25,50]",Male_120,"(25,50]_120",Black,Non-White,718
7159,120,Male,"(25,50]",Male_120,"(25,50]_120",Mixed,Non-White,718
7160,120,Male,"(25,50]",Male_120,"(25,50]_120",Other,Non-White,718
7161,120,Male,"(50,70]",Male_120,"(50,70]_120",White,White,719
7162,120,Male,"(50,70]",Male_120,"(50,70]_120",Asian,Non-White,719
7163,120,Male,"(50,70]",Male_120,"(50,70]_120",Black,Non-White,719
7164,120,Male,"(50,70]",Male_120,"(50,70]_120",Mixed,Non-White,719
7165,120,Male,"(50,70]",Male_120,"(50,70]_120",Other,Non-White,719
7166,120,Male,"(70, Inf]",Male_120,"(70, Inf]_120",White,White,720
7167,120,Male,"(70, Inf]",Male_120,"(70, Inf]_120",Asian,Non-White,720
7168,120,Male,"(70, Inf]",Male_120,"(70, Inf]_120",Black,Non-White,720
7169,120,Male,"(70, Inf]",Male_120,"(70, Inf]_120",Mixed,Non-White,720
7170,120,Male,"(70, Inf]",Male_120,"(70, Inf]_120",Other,Non-White,720
7171,120,Female,"(1,11]",Female_120,"(1,11]_120",White,White,715
7172,120,Female,"(1,11]",Female_120,"(1,11]_120",Asian,Non-White,715
7173,120,Female,"(1,11]",Female_120,"(1,11]_120",Black,Non-White,715
7174,120,Female,"(1,11]",Female_120,"(1,11]_120",Mixed,Non-White,715
7175,120,Female,"(1,11]",Female_120,"(1,11]_120",Other,Non-White,715
7176,120,Female,"(11,16]",Female_120,"(11,16]_120",White,White,716
7177,120,Female,"(11,16]",Female_120,"(11,16]_120",Asian,Non-White,716
7178,120,Female,"(11,16]",Female_120,"(11,16]_120",Black,Non-White,716
7179,120,Female,"(11,16]",Female_120,"(11,16]_120",Mixed,Non-White,716
7180,120,Female,"(11,16]",Female_120,"(11,16]_120",Other,Non-White,716
7181,120,Female,"(16,25]",Female_120,"(16,25]_120",White,White,717
7182,120,Female,"(16,25]",Female_120,"(16,25]_120",Asian,Non-White,717
7183,120,Female,"(16,25]",Female_120,"(16,25]_120",Black,Non-White,717
7184,120,Female,"(16,25]",Female_120,"(16,25]_120",Mixed,Non-White,717
7185,120,Female,"(16,25]",Female_120,"(16,25]_120",Other,Non-White,717
7186,120,Female,"(25,50]",Female_120,"(25,50]_120",White,White,718
7187,120,Female,"(25,50]",Female_120,"(25,50]_120",Asian,Non-White,718
7188,120,Female,"(25,50]",Female_120,"(25,50]_120",Black,Non-White,718
7189,120,Female,"(25,50]",Female_120,"(25,50]_120",Mixed,Non-White,718
7190,120,Female,"(25,50]",Female_120,"(25,50]_120",Other,Non-White,718
7191,120,Female,"(50,70]",Female_120,"(50,70]_120",White,White,719
7192,120,Female,"(50,70]",Female_120,"(50,70]_120",Asian,Non-White,719
7193,120,Female,"(50,70]",Female_120,"(50,70]_120",Black,Non-White,719
7194,120,Female,"(50,70]",Female_120,"(50,70]_120",Mixed,Non-White,719
7195,120,Female,"(50,70]",Female_120,"(50,70]_120",Other,Non-White,719
7196,120,Female,"(70, Inf]",Female_120,"(70, Inf]_120",White,White,720
7197,120,Female,"(70, Inf]",Female_120,"(70, Inf]_120",Asian,Non-White,720
7198,120,Female,"(70, Inf]",Female_120,"(70, Inf]_120",Black,Non-White,720
7199,120,Female,"(70, Inf]",Female_120,"(70, Inf]_120",Mixed,Non-White,720
7200,120,Female,"(70, Inf]",Female_120,"(70, Inf]_120",Other,Non-White,720
7201,121,Male,"(1,11]",Male_121,"(1,11]_121",White,White,721
7202,121,Male,"(1,11]",Male_121,"(1,11]_121",Asian,Non-White,721
7203,121,Male,"(1,11]",Male_121,"(1,11]_121",Black,Non-White,721
7204,121,Male,"(1,11]",Male_121,"(1,11]_121",Mixed,Non-White,721
7205,121,Male,"(1,11]",Male_121,"(1,11]_121",Other,Non-White,721
7206,121,Male,"(11,16]",Male_121,"(11,16]_121",White,White,722
7207,121,Male,"(11,16]",Male_121,"(11,16]_121",Asian,Non-White,722
7208,121,Male,"(11,16]",Male_121,"(11,16]_121",Black,Non-White,722
7209,121,Male,"(11,16]",Male_121,"(11,16]_121",Mixed,Non-White,722
7210,121,Male,"(11,16]",Male_121,"(11,16]_121",Other,Non-White,722
7211,121,Male,"(16,25]",Male_121,"(16,25]_121",White,White,723
7212,121,Male,"(16,25]",Male_121,"(16,25]_121",Asian,Non-White,723
7213,121,Male,"(16,25]",Male_121,"(16,25]_121",Black,Non-White,723
7214,121,Male,"(16,25]",Male_121,"(16,25]_121",Mixed,Non-White,723
7215,121,Male,"(16,25]",Male_121,"(16,25]_121",Other,Non-White,723
7216,121,Male,"(25,50]",Male_121,"(25,50]_121",White,White,724
7217,121,Male,"(25,50]",Male_121,"(25,50]_121",Asian,Non-White,724
7218,121,Male,"(25,50]",Male_121,"(25,50]_121",Black,Non-White,724
7219,121,Male,"(25,50]",Male_121,"(25,50]_121",Mixed,Non-White,724
7220,121,Male,"(25,50]",Male_121,"(25,50]_121",Other,Non-White,724
7221,121,Male,"(50,70]",Male_121,"(50,70]_121",White,White,725
7222,121,Male,"(50,70]",Male_121,"(50,70]_121",Asian,Non-White,725
7223,121,Male,"(50,70]",Male_121,"(50,70]_121",Black,Non-White,725
7224,121,Male,"(50,70]",Male_121,"(50,70]_121",Mixed,Non-White,725
7225,121,Male,"(50,70]",Male_121,"(50,70]_121",Other,Non-White,725
7226,121,Male,"(70, Inf]",Male_121,"(70, Inf]_121",White,White,726
7227,121,Male,"(70, Inf]",Male_121,"(70, Inf]_121",Asian,Non-White,726
7228,121,Male,"(70, Inf]",Male_121,"(70, Inf]_121",Black,Non-White,726
7229,121,Male,"(70, Inf]",Male_121,"(70, Inf]_121",Mixed,Non-White,726
7230,121,Male,"(70, Inf]",Male_121,"(70, Inf]_121",Other,Non-White,726
7231,121,Female,"(1,11]",Female_121,"(1,11]_121",White,White,721
7232,121,Female,"(1,11]",Female_121,"(1,11]_121",Asian,Non-White,721
7233,121,Female,"(1,11]",Female_121,"(1,11]_121",Black,Non-White,721
7234,121,Female,"(1,11]",Female_121,"(1,11]_121",Mixed,Non-White,721
7235,121,Female,"(1,11]",Female_121,"(1,11]_121",Other,Non-White,721
7236,121,Female,"(11,16]",Female_121,"(11,16]_121",White,White,722
7237,121,Female,"(11,16]",Female_121,"(11,16]_121",Asian,Non-White,722
7238,121,Female,"(11,16]",Female_121,"(11,16]_121",Black,Non-White,722
7239,121,Female,"(11,16]",Female_121,"(11,16]_121",Mixed,Non-White,722
7240,121,Female,"(11,16]",Female_121,"(11,16]_121",Other,Non-White,722
7241,121,Female,"(16,25]",Female_121,"(16,25]_121",White,White,723
7242,121,Female,"(16,25]",Female_121,"(16,25]_121",Asian,Non-White,723
7243,121,Female,"(16,25]",Female_121,"(16,25]_121",Black,Non-White,723
7244,121,Female,"(16,25]",Female_121,"(16,25]_121",Mixed,Non-White,723
7245,121,Female,"(16,25]",Female_121,"(16,25]_121",Other,Non-White,723
7246,121,Female,"(25,50]",Female_121,"(25,50]_121",White,White,724
7247,121,Female,"(25,50]",Female_121,"(25,50]_121",Asian,Non-White,724
7248,121,Female,"(25,50]",Female_121,"(25,50]_121",Black,Non-White,724
7249,121,Female,"(25,50]",Female_121,"(25,50]_121",Mixed,Non-White,724
7250,121,Female,"(25,50]",Female_121,"(25,50]_121",Other,Non-White,724
7251,121,Female,"(50,70]",Female_121,"(50,70]_121",White,White,725
7252,121,Female,"(50,70]",Female_121,"(50,70]_121",Asian,Non-White,725
7253,121,Female,"(50,70]",Female_121,"(50,70]_121",Black,Non-White,725
7254,121,Female,"(50,70]",Female_121,"(50,70]_121",Mixed,Non-White,725
7255,121,Female,"(50,70]",Female_121,"(50,70]_121",Other,Non-White,725
7256,121,Female,"(70, Inf]",Female_121,"(70, Inf]_121",White,White,726
7257,121,Female,"(70, Inf]",Female_121,"(70, Inf]_121",Asian,Non-White,726
7258,121,Female,"(70, Inf]",Female_121,"(70, Inf]_121",Black,Non-White,726
7259,121,Female,"(70, Inf]",Female_121,"(70, Inf]_121",Mixed,Non-White,726
7260,121,Female,"(70, Inf]",Female_121,"(70, Inf]_121",Other,Non-White,726
7261,122,Male,"(1,11]",Male_122,"(1,11]_122",White,White,727
7262,122,Male,"(1,11]",Male_122,"(1,11]_122",Asian,Non-White,727
7263,122,Male,"(1,11]",Male_122,"(1,11]_122",Black,Non-White,727
7264,122,Male,"(1,11]",Male_122,"(1,11]_122",Mixed,Non-White,727
7265,122,Male,"(1,11]",Male_122,"(1,11]_122",Other,Non-White,727
7266,122,Male,"(11,16]",Male_122,"(11,16]_122",White,White,728
7267,122,Male,"(11,16]",Male_122,"(11,16]_122",Asian,Non-White,728
7268,122,Male,"(11,16]",Male_122,"(11,16]_122",Black,Non-White,728
7269,122,Male,"(11,16]",Male_122,"(11,16]_122",Mixed,Non-White,728
7270,122,Male,"(11,16]",Male_122,"(11,16]_122",Other,Non-White,728
7271,122,Male,"(16,25]",Male_122,"(16,25]_122",White,White,729
7272,122,Male,"(16,25]",Male_122,"(16,25]_122",Asian,Non-White,729
7273,122,Male,"(16,25]",Male_122,"(16,25]_122",Black,Non-White,729
7274,122,Male,"(16,25]",Male_122,"(16,25]_122",Mixed,Non-White,729
7275,122,Male,"(16,25]",Male_122,"(16,25]_122",Other,Non-White,729
7276,122,Male,"(25,50]",Male_122,"(25,50]_122",White,White,730
7277,122,Male,"(25,50]",Male_122,"(25,50]_122",Asian,Non-White,730
7278,122,Male,"(25,50]",Male_122,"(25,50]_122",Black,Non-White,730
7279,122,Male,"(25,50]",Male_122,"(25,50]_122",Mixed,Non-White,730
7280,122,Male,"(25,50]",Male_122,"(25,50]_122",Other,Non-White,730
7281,122,Male,"(50,70]",Male_122,"(50,70]_122",White,White,731
7282,122,Male,"(50,70]",Male_122,"(50,70]_122",Asian,Non-White,731
7283,122,Male,"(50,70]",Male_122,"(50,70]_122",Black,Non-White,731
7284,122,Male,"(50,70]",Male_122,"(50,70]_122",Mixed,Non-White,731
7285,122,Male,"(50,70]",Male_122,"(50,70]_122",Other,Non-White,731
7286,122,Male,"(70, Inf]",Male_122,"(70, Inf]_122",White,White,732
7287,122,Male,"(70, Inf]",Male_122,"(70, Inf]_122",Asian,Non-White,732
7288,122,Male,"(70, Inf]",Male_122,"(70, Inf]_122",Black,Non-White,732
7289,122,Male,"(70, Inf]",Male_122,"(70, Inf]_122",Mixed,Non-White,732
7290,122,Male,"(70, Inf]",Male_122,"(70, Inf]_122",Other,Non-White,732
7291,122,Female,"(1,11]",Female_122,"(1,11]_122",White,White,727
7292,122,Female,"(1,11]",Female_122,"(1,11]_122",Asian,Non-White,727
7293,122,Female,"(1,11]",Female_122,"(1,11]_122",Black,Non-White,727
7294,122,Female,"(1,11]",Female_122,"(1,11]_122",Mixed,Non-White,727
7295,122,Female,"(1,11]",Female_122,"(1,11]_122",Other,Non-White,727
7296,122,Female,"(11,16]",Female_122,"(11,16]_122",White,White,728
7297,122,Female,"(11,16]",Female_122,"(11,16]_122",Asian,Non-White,728
7298,122,Female,"(11,16]",Female_122,"(11,16]_122",Black,Non-White,728
7299,122,Female,"(11,16]",Female_122,"(11,16]_122",Mixed,Non-White,728
7300,122,Female,"(11,16]",Female_122,"(11,16]_122",Other,Non-White,728
7301,122,Female,"(16,25]",Female_122,"(16,25]_122",White,White,729
7302,122,Female,"(16,25]",Female_122,"(16,25]_122",Asian,Non-White,729
7303,122,Female,"(16,25]",Female_122,"(16,25]_122",Black,Non-White,729
7304,122,Female,"(16,25]",Female_122,"(16,25]_122",Mixed,Non-White,729
7305,122,Female,"(16,25]",Female_122,"(16,25]_122",Other,Non-White,729
7306,122,Female,"(25,50]",Female_122,"(25,50]_122",White,White,730
7307,122,Female,"(25,50]",Female_122,"(25,50]_122",Asian,Non-White,730
7308,122,Female,"(25,50]",Female_122,"(25,50]_122",Black,Non-White,730
7309,122,Female,"(25,50]",Female_122,"(25,50]_122",Mixed,Non-White,730
7310,122,Female,"(25,50]",Female_122,"(25,50]_122",Other,Non-White,730
7311,122,Female,"(50,70]",Female_122,"(50,70]_122",White,White,731
7312,122,Female,"(50,70]",Female_122,"(50,70]_122",Asian,Non-White,731
7313,122,Female,"(50,70]",Female_122,"(50,70]_122",Black,Non-White,731
7314,122,Female,"(50,70]",Female_122,"(50,70]_122",Mixed,Non-White,731
7315,122,Female,"(50,70]",Female_122,"(50,70]_122",Other,Non-White,731
7316,122,Female,"(70, Inf]",Female_122,"(70, Inf]_122",White,White,732
7317,122,Female,"(70, Inf]",Female_122,"(70, Inf]_122",Asian,Non-White,732
7318,122,Female,"(70, Inf]",Female_122,"(70, Inf]_122",Black,Non-White,732
7319,122,Female,"(70, Inf]",Female_122,"(70, Inf]_122",Mixed,Non-White,732
7320,122,Female,"(70, Inf]",Female_122,"(70, Inf]_122",Other,Non-White,732
7321,123,Male,"(1,11]",Male_123,"(1,11]_123",White,White,733
7322,123,Male,"(1,11]",Male_123,"(1,11]_123",Asian,Non-White,733
7323,123,Male,"(1,11]",Male_123,"(1,11]_123",Black,Non-White,733
7324,123,Male,"(1,11]",Male_123,"(1,11]_123",Mixed,Non-White,733
7325,123,Male,"(1,11]",Male_123,"(1,11]_123",Other,Non-White,733
7326,123,Male,"(11,16]",Male_123,"(11,16]_123",White,White,734
7327,123,Male,"(11,16]",Male_123,"(11,16]_123",Asian,Non-White,734
7328,123,Male,"(11,16]",Male_123,"(11,16]_123",Black,Non-White,734
7329,123,Male,"(11,16]",Male_123,"(11,16]_123",Mixed,Non-White,734
7330,123,Male,"(11,16]",Male_123,"(11,16]_123",Other,Non-White,734
7331,123,Male,"(16,25]",Male_123,"(16,25]_123",White,White,735
7332,123,Male,"(16,25]",Male_123,"(16,25]_123",Asian,Non-White,735
7333,123,Male,"(16,25]",Male_123,"(16,25]_123",Black,Non-White,735
7334,123,Male,"(16,25]",Male_123,"(16,25]_123",Mixed,Non-White,735
7335,123,Male,"(16,25]",Male_123,"(16,25]_123",Other,Non-White,735
7336,123,Male,"(25,50]",Male_123,"(25,50]_123",White,White,736
7337,123,Male,"(25,50]",Male_123,"(25,50]_123",Asian,Non-White,736
7338,123,Male,"(25,50]",Male_123,"(25,50]_123",Black,Non-White,736
7339,123,Male,"(25,50]",Male_123,"(25,50]_123",Mixed,Non-White,736
7340,123,Male,"(25,50]",Male_123,"(25,50]_123",Other,Non-White,736
7341,123,Male,"(50,70]",Male_123,"(50,70]_123",White,White,737
7342,123,Male,"(50,70]",Male_123,"(50,70]_123",Asian,Non-White,737
7343,123,Male,"(50,70]",Male_123,"(50,70]_123",Black,Non-White,737
7344,123,Male,"(50,70]",Male_123,"(50,70]_123",Mixed,Non-White,737
7345,123,Male,"(50,70]",Male_123,"(50,70]_123",Other,Non-White,737
7346,123,Male,"(70, Inf]",Male_123,"(70, Inf]_123",White,White,738
7347,123,Male,"(70, Inf]",Male_123,"(70, Inf]_123",Asian,Non-White,738
7348,123,Male,"(70, Inf]",Male_123,"(70, Inf]_123",Black,Non-White,738
7349,123,Male,"(70, Inf]",Male_123,"(70, Inf]_123",Mixed,Non-White,738
7350,123,Male,"(70, Inf]",Male_123,"(70, Inf]_123",Other,Non-White,738
7351,123,Female,"(1,11]",Female_123,"(1,11]_123",White,White,733
7352,123,Female,"(1,11]",Female_123,"(1,11]_123",Asian,Non-White,733
7353,123,Female,"(1,11]",Female_123,"(1,11]_123",Black,Non-White,733
7354,123,Female,"(1,11]",Female_123,"(1,11]_123",Mixed,Non-White,733
7355,123,Female,"(1,11]",Female_123,"(1,11]_123",Other,Non-White,733
7356,123,Female,"(11,16]",Female_123,"(11,16]_123",White,White,734
7357,123,Female,"(11,16]",Female_123,"(11,16]_123",Asian,Non-White,734
7358,123,Female,"(11,16]",Female_123,"(11,16]_123",Black,Non-White,734
7359,123,Female,"(11,16]",Female_123,"(11,16]_123",Mixed,Non-White,734
7360,123,Female,"(11,16]",Female_123,"(11,16]_123",Other,Non-White,734
7361,123,Female,"(16,25]",Female_123,"(16,25]_123",White,White,735
7362,123,Female,"(16,25]",Female_123,"(16,25]_123",Asian,Non-White,735
7363,123,Female,"(16,25]",Female_123,"(16,25]_123",Black,Non-White,735
7364,123,Female,"(16,25]",Female_123,"(16,25]_123",Mixed,Non-White,735
7365,123,Female,"(16,25]",Female_123,"(16,25]_123",Other,Non-White,735
7366,123,Female,"(25,50]",Female_123,"(25,50]_123",White,White,736
7367,123,Female,"(25,50]",Female_123,"(25,50]_123",Asian,Non-White,736
7368,123,Female,"(25,50]",Female_123,"(25,50]_123",Black,Non-White,736
7369,123,Female,"(25,50]",Female_123,"(25,50]_123",Mixed,Non-White,736
7370,123,Female,"(25,50]",Female_123,"(25,50]_123",Other,Non-White,736
7371,123,Female,"(50,70]",Female_123,"(50,70]_123",White,White,737
7372,123,Female,"(50,70]",Female_123,"(50,70]_123",Asian,Non-White,737
7373,123,Female,"(50,70]",Female_123,"(50,70]_123",Black,Non-White,737
7374,123,Female,"(50,70]",Female_123,"(50,70]_123",Mixed,Non-White,737
7375,123,Female,"(50,70]",Female_123,"(50,70]_123",Other,Non-White,737
7376,123,Female,"(70, Inf]",Female_123,"(70, Inf]_123",White,White,738
7377,123,Female,"(70, Inf]",Female_123,"(70, Inf]_123",Asian,Non-White,738
7378,123,Female,"(70, Inf]",Female_123,"(70, Inf]_123",Black,Non-White,738
7379,123,Female,"(70, Inf]",Female_123,"(70, Inf]_123",Mixed,Non-White,738
7380,123,Female,"(70, Inf]",Female_123,"(70, Inf]_123",Other,Non-White,738
7381,124,Male,"(1,11]",Male_124,"(1,11]_124",White,White,739
7382,124,Male,"(1,11]",Male_124,"(1,11]_124",Asian,Non-White,739
7383,124,Male,"(1,11]",Male_124,"(1,11]_124",Black,Non-White,739
7384,124,Male,"(1,11]",Male_124,"(1,11]_124",Mixed,Non-White,739
